$id,title,description,price,status,serviceRequest
5cb2d3cf-b021-46fa-bdb9-8d5b16ddf2dd,Advanced Install shower in the backyard,"Install and test new shower system. Location: backyard, Quantity: 4, Type: advanced.",129.31,in progress,97274848-340b-480c-911f-5812da486d2e
d2a9a95d-44b1-45b7-8ee8-1568aa997dab,Advanced Unclog drain in the bedroom,"Unclog blocked bathroom drain. Location: bedroom, Quantity: 1, Type: advanced.",212.98,in progress,97274848-340b-480c-911f-5812da486d2e
0149244d-a234-46f8-bd2b-c9de5050399b,Emergency Assemble cabinet in the bedroom,"Assemble and mount wooden cabinet. Location: bedroom, Quantity: multiple, Type: emergency.",184.12,in progress,6755b6ae-bf97-4df5-9fd6-5226d981ac7b
4db7e65a-b1c6-4fb7-bc95-05ec5b829779,Basic Install shelves in the kitchen,"Install two wooden wall shelves. Location: kitchen, Quantity: 4, Type: basic.",48.15,completed,6755b6ae-bf97-4df5-9fd6-5226d981ac7b
0518a4d8-9935-4cfb-b62c-30190d180c46,Advanced Weeding in the balcony,"Remove all weeds from flower beds. Location: balcony, Quantity: 4, Type: advanced.",75.9,in progress,f6ca831c-6a77-4bf7-98e1-aec3f0db93cd
8740b1b5-2c0d-4621-90e2-2f7e83aa5dbe,Advanced Trim hedges in the bathroom,"Trim and shape all garden hedges. Location: bathroom, Quantity: 4, Type: advanced.",174.23,in progress,f6ca831c-6a77-4bf7-98e1-aec3f0db93cd
97985e63-3617-4ba9-818c-a61dbe6f621d,Standard Trim hedges in the backyard,"Trim and shape all garden hedges. Location: backyard, Quantity: 2, Type: standard.",58.95,completed,f6ca831c-6a77-4bf7-98e1-aec3f0db93cd
4388a978-0e84-45c0-9267-6dc16a5ec35b,Standard Clean bathroom in the bathroom,"Disinfect and clean all bathroom surfaces. Location: bathroom, Quantity: 2, Type: standard.",241.86,completed,88945893-1808-41a3-b8d3-da4ee5985252
38da5bfb-5d21-4ea3-b8a8-2c790aa4ab8e,Emergency Vacuum carpets in the bathroom,"Vacuum all carpeted areas. Location: bathroom, Quantity: 3, Type: emergency.",207.52,in progress,88945893-1808-41a3-b8d3-da4ee5985252
4d7dd25e-29a9-4098-9d93-7054b6039cc7,Standard Vacuum carpets in the garage,"Vacuum all carpeted areas. Location: garage, Quantity: several, Type: standard.",73.65,in progress,88945893-1808-41a3-b8d3-da4ee5985252
0a5619f2-c33e-412d-ab8b-4f82ecfc2a5d,Basic Lawn mowing in the garage,"Mow the entire front and backyard. Location: garage, Quantity: 5, Type: basic.",115.12,in progress,50f5fa91-291f-4c53-a7e0-8ee525e1543d
69f6d174-f3af-43d2-a3fc-7ee6fbcbda0f,Emergency Weeding in the rooftop,"Remove all weeds from flower beds. Location: rooftop, Quantity: several, Type: emergency.",70.61,in progress,50f5fa91-291f-4c53-a7e0-8ee525e1543d
76c5b14c-293a-4a2f-a228-9d6329d0e7fe,Full Trim hedges in the bathroom,"Trim and shape all garden hedges. Location: bathroom, Quantity: 5, Type: full.",122.91,in progress,50f5fa91-291f-4c53-a7e0-8ee525e1543d
a4b72787-331f-4041-8679-be19f9532770,Deep Vacuum carpets in the balcony,"Vacuum all carpeted areas. Location: balcony, Quantity: several, Type: deep.",213.87,completed,4011f33a-d254-4c0f-9a0e-4931e94a1c13
d9ee8152-7918-476b-8987-72bf78404c3b,Emergency Clean bathroom in the living room,"Disinfect and clean all bathroom surfaces. Location: living room, Quantity: several, Type: emergency.",216.03,in progress,4011f33a-d254-4c0f-9a0e-4931e94a1c13
36744422-8e6c-4cf4-b92f-61b3baf69993,Advanced Vacuum carpets in the living room,"Vacuum all carpeted areas. Location: living room, Quantity: multiple, Type: advanced.",119.58,in progress,4011f33a-d254-4c0f-9a0e-4931e94a1c13
04f0e807-7536-4357-b0d7-80c5d02e41bc,Emergency Weeding in the balcony,"Remove all weeds from flower beds. Location: balcony, Quantity: 1, Type: emergency.",188.46,completed,4e8905e4-a68e-4179-94e2-de66572ced42
82bacc7b-0006-4fcd-87a9-30a96be3869e,Basic Weeding in the garage,"Remove all weeds from flower beds. Location: garage, Quantity: 2, Type: basic.",178.97,in progress,4e8905e4-a68e-4179-94e2-de66572ced42
31c6c535-078c-4c3c-ad18-20182764dbef,Advanced Lawn mowing in the rooftop,"Mow the entire front and backyard. Location: rooftop, Quantity: 1, Type: advanced.",66.33,in progress,4e8905e4-a68e-4179-94e2-de66572ced42
ae53dbb2-a1ee-4fa8-8c85-e0ddfea08ad8,Full Lighting setup in the living room,"Install new ceiling lights. Location: living room, Quantity: 1, Type: full.",204.14,in progress,a93c86ce-1548-46e0-a420-f520046f99aa
9975161e-3041-47f0-a297-01e3c7daaa30,Full Lighting setup in the bedroom,"Install new ceiling lights. Location: bedroom, Quantity: multiple, Type: full.",89.27,completed,a93c86ce-1548-46e0-a420-f520046f99aa
5edd58b8-02de-4b81-b064-8f6a48b9d63d,Standard Install power socket in the living room,"Install and test a new wall socket. Location: living room, Quantity: 1, Type: standard.",228.18,in progress,a93c86ce-1548-46e0-a420-f520046f99aa
41033dc5-3a17-4333-95a0-1ca3f85ade25,Emergency Weeding in the living room,"Remove all weeds from flower beds. Location: living room, Quantity: 4, Type: emergency.",159.19,in progress,0039680c-bee5-4f06-abd8-9fb7a4dd1c64
104ead83-e89c-4680-beeb-b030dad9cd50,Full Lawn mowing in the rooftop,"Mow the entire front and backyard. Location: rooftop, Quantity: 5, Type: full.",85.21,in progress,0039680c-bee5-4f06-abd8-9fb7a4dd1c64
6e00a0c8-1d5f-464a-ba40-de776e9abe0f,Urgent Install power socket in the kitchen,"Install and test a new wall socket. Location: kitchen, Quantity: 5, Type: urgent.",147.99,in progress,7f1faa5a-391b-4514-b021-7ad777f762c1
425583d6-b205-41a6-8c8e-69ff6e9a7eb7,Scheduled Lighting setup in the kitchen,"Install new ceiling lights. Location: kitchen, Quantity: 2, Type: scheduled.",165.69,in progress,7f1faa5a-391b-4514-b021-7ad777f762c1
d9b8b6ed-0da5-4200-8238-bce16235fd9a,Basic Lighting setup in the garage,"Install new ceiling lights. Location: garage, Quantity: multiple, Type: basic.",186.55,in progress,655108f7-12c3-4f87-8349-dfee3e1103b7
84cb1c94-b28c-4c1b-9dc4-1d03759b5304,Emergency Fix circuit breaker in the living room,"Diagnose and repair faulty breaker. Location: living room, Quantity: 4, Type: emergency.",247.85,completed,655108f7-12c3-4f87-8349-dfee3e1103b7
f3d53be6-0e2a-4d03-99ab-4e3683af5d33,Basic Install power socket in the bathroom,"Install and test a new wall socket. Location: bathroom, Quantity: 5, Type: basic.",68.73,completed,655108f7-12c3-4f87-8349-dfee3e1103b7
4fbe2744-682a-451d-a27b-84156b914ea6,Emergency Lawn mowing in the garage,"Mow the entire front and backyard. Location: garage, Quantity: 4, Type: emergency.",161.62,completed,19b3742d-19bf-4a04-afad-38aedde1cf9d
13eb2e0b-0209-49f4-b9cb-7ac80c3a2b37,Basic Trim hedges in the garage,"Trim and shape all garden hedges. Location: garage, Quantity: 3, Type: basic.",63.18,completed,19b3742d-19bf-4a04-afad-38aedde1cf9d
a71d019c-c468-4b07-8160-1eb7e76d404d,Deep Lawn mowing in the kitchen,"Mow the entire front and backyard. Location: kitchen, Quantity: 1, Type: deep.",75.91,completed,19b3742d-19bf-4a04-afad-38aedde1cf9d
bb047dd7-2274-434e-8474-2e229b5e1465,Full Lawn mowing in the bathroom,"Mow the entire front and backyard. Location: bathroom, Quantity: multiple, Type: full.",198.14,completed,95096e07-4868-446a-b2dd-c2c56824b99d
ab07bffb-83df-426c-902b-9edfd82631b6,Full Lawn mowing in the bedroom,"Mow the entire front and backyard. Location: bedroom, Quantity: 2, Type: full.",135.47,completed,95096e07-4868-446a-b2dd-c2c56824b99d
fbcde827-babd-4ba8-b7bf-b26cfae699a0,Basic Lawn mowing in the bedroom,"Mow the entire front and backyard. Location: bedroom, Quantity: 1, Type: basic.",45.13,completed,95096e07-4868-446a-b2dd-c2c56824b99d
d737053f-fc30-4b9f-a763-61c4b854b24f,Standard Fix door frame in the bedroom,"Repair broken door frame. Location: bedroom, Quantity: 3, Type: standard.",112.11,completed,da4885b0-08bb-4756-8bdf-7f6fbd11daf6
aa6e9b6b-d923-43b1-868b-a29bd9bff362,Full Assemble cabinet in the garage,"Assemble and mount wooden cabinet. Location: garage, Quantity: 2, Type: full.",46.19,in progress,da4885b0-08bb-4756-8bdf-7f6fbd11daf6
df3c23a3-d720-443b-906b-0f53cf4d9c4d,Advanced Install power socket in the balcony,"Install and test a new wall socket. Location: balcony, Quantity: 5, Type: advanced.",70.4,completed,a58c7062-6f7c-4583-b527-a64ea9c7dd0f
bc3f9519-12b8-4e86-a67e-2cc5c25c82c4,Basic Install power socket in the living room,"Install and test a new wall socket. Location: living room, Quantity: 2, Type: basic.",115.03,completed,a58c7062-6f7c-4583-b527-a64ea9c7dd0f
496bbe73-63b6-4e03-8220-c01aa2bcb0f6,Standard Trim hedges in the bathroom,"Trim and shape all garden hedges. Location: bathroom, Quantity: 1, Type: standard.",73.04,in progress,efc49307-4cd3-4c30-9fa6-45ae39f2f8c0
fbe37849-f60e-44e2-ab63-7bce8cd0918e,Basic Lawn mowing in the backyard,"Mow the entire front and backyard. Location: backyard, Quantity: several, Type: basic.",87.88,completed,efc49307-4cd3-4c30-9fa6-45ae39f2f8c0
c8ff8efe-91d5-4d9a-b051-8f0638ad0c27,Urgent Install shelves in the balcony,"Install two wooden wall shelves. Location: balcony, Quantity: multiple, Type: urgent.",174.61,completed,66cfc374-c5f3-4e67-bec1-f07853ed1ed5
55aa280f-5c0d-4015-94a6-24c0da8177ee,Urgent Assemble cabinet in the garage,"Assemble and mount wooden cabinet. Location: garage, Quantity: multiple, Type: urgent.",170.11,completed,66cfc374-c5f3-4e67-bec1-f07853ed1ed5
b882f730-ac2f-490a-8324-27ff5dcd3c11,Standard Fix door frame in the kitchen,"Repair broken door frame. Location: kitchen, Quantity: multiple, Type: standard.",199.28,in progress,66cfc374-c5f3-4e67-bec1-f07853ed1ed5
8931d3ae-0df7-46e9-bd4f-d9be9a33d0b9,Emergency Assemble cabinet in the rooftop,"Assemble and mount wooden cabinet. Location: rooftop, Quantity: multiple, Type: emergency.",141.86,completed,62ac0208-31ae-49b4-8953-cd49da26ecbf
7be44eb6-d63e-4ce6-946c-db3306a49a43,Urgent Install shelves in the backyard,"Install two wooden wall shelves. Location: backyard, Quantity: multiple, Type: urgent.",84.94,completed,62ac0208-31ae-49b4-8953-cd49da26ecbf
3060c7ae-024b-4192-bd6e-d9adb00b0d15,Full Install shelves in the balcony,"Install two wooden wall shelves. Location: balcony, Quantity: several, Type: full.",237.22,in progress,62ac0208-31ae-49b4-8953-cd49da26ecbf
14051525-0461-44c0-97c3-c26957afa324,Full Lawn mowing in the backyard,"Mow the entire front and backyard. Location: backyard, Quantity: 2, Type: full.",139.92,completed,5449a1ab-e9b5-475e-b367-8abdfcfcac2f
bab3a361-8b4f-4bae-b593-e153fe35cf5e,Full Trim hedges in the garage,"Trim and shape all garden hedges. Location: garage, Quantity: 2, Type: full.",63.44,completed,5449a1ab-e9b5-475e-b367-8abdfcfcac2f
9b712731-3e4e-439c-8e84-26f829bf82c0,Emergency Weeding in the rooftop,"Remove all weeds from flower beds. Location: rooftop, Quantity: 2, Type: emergency.",124.73,in progress,cda4df88-e708-4fd0-bf03-2605a74a9c3d
11c494f1-685a-4675-9b95-c5fa2fe025f4,Urgent Weeding in the kitchen,"Remove all weeds from flower beds. Location: kitchen, Quantity: multiple, Type: urgent.",51.45,in progress,cda4df88-e708-4fd0-bf03-2605a74a9c3d
2291efdf-702f-4600-8906-160069e05e04,Deep Lawn mowing in the rooftop,"Mow the entire front and backyard. Location: rooftop, Quantity: 4, Type: deep.",114.3,completed,cda4df88-e708-4fd0-bf03-2605a74a9c3d
40f1f4c2-eb03-49dd-9ddf-1f63b188001e,Advanced Install shower in the bedroom,"Install and test new shower system. Location: bedroom, Quantity: 4, Type: advanced.",50.51,completed,bd2b4d80-4486-4477-9f4c-806495c97c31
b7d97cac-57e8-41f7-875a-12399b308d75,Emergency Fix leaking sink in the balcony,"Identify and repair kitchen sink leak. Location: balcony, Quantity: 4, Type: emergency.",156.51,completed,bd2b4d80-4486-4477-9f4c-806495c97c31
abadd548-4634-4f9f-8c99-6ca3173aafb0,Emergency Install shelves in the kitchen,"Install two wooden wall shelves. Location: kitchen, Quantity: 5, Type: emergency.",224.33,in progress,6c66d101-a07f-4257-8dc6-8b234b4a3ac3
548feaf3-e3e7-48f4-a412-4d93093d9f7d,Urgent Assemble cabinet in the garage,"Assemble and mount wooden cabinet. Location: garage, Quantity: 3, Type: urgent.",76.15,completed,6c66d101-a07f-4257-8dc6-8b234b4a3ac3
063cdf1d-6139-42bf-b3f2-e1826271c389,Urgent Fix door frame in the rooftop,"Repair broken door frame. Location: rooftop, Quantity: several, Type: urgent.",76.78,completed,6c66d101-a07f-4257-8dc6-8b234b4a3ac3
fae0ab45-b66c-402f-8a21-7577d7f16cf0,Deep Install shelves in the bathroom,"Install two wooden wall shelves. Location: bathroom, Quantity: 3, Type: deep.",175.39,completed,a449c900-38f5-44f1-963e-7b593044f678
00ea8b55-2038-4d6e-8784-553c9240a15d,Scheduled Assemble cabinet in the rooftop,"Assemble and mount wooden cabinet. Location: rooftop, Quantity: 4, Type: scheduled.",123.07,in progress,a449c900-38f5-44f1-963e-7b593044f678
8fa85273-e281-4868-9536-afa845f3db57,Deep Assemble cabinet in the rooftop,"Assemble and mount wooden cabinet. Location: rooftop, Quantity: 5, Type: deep.",232.5,completed,a449c900-38f5-44f1-963e-7b593044f678
3dc30ec5-d6a7-4939-8e5c-0d209870992d,Basic Install power socket in the living room,"Install and test a new wall socket. Location: living room, Quantity: multiple, Type: basic.",73.71,in progress,54aed8b3-ec7d-4111-9afa-3dfb9ba6c35d
4d671c52-900f-4209-a99d-416c178daa74,Advanced Fix circuit breaker in the balcony,"Diagnose and repair faulty breaker. Location: balcony, Quantity: 5, Type: advanced.",142.83,in progress,54aed8b3-ec7d-4111-9afa-3dfb9ba6c35d
0c3023fb-4073-4cf7-8133-4bb096655058,Deep Fix circuit breaker in the bedroom,"Diagnose and repair faulty breaker. Location: bedroom, Quantity: 5, Type: deep.",161.39,in progress,54aed8b3-ec7d-4111-9afa-3dfb9ba6c35d
a04c9a79-fd10-4e9a-9515-5b5333a42b1d,Standard Lighting setup in the kitchen,"Install new ceiling lights. Location: kitchen, Quantity: 1, Type: standard.",210.9,in progress,77d0ffed-5fb1-4763-929e-641f7214229c
2a1add0b-7872-41ab-ae10-324cbbbc36ed,Emergency Fix circuit breaker in the kitchen,"Diagnose and repair faulty breaker. Location: kitchen, Quantity: 5, Type: emergency.",127.61,in progress,77d0ffed-5fb1-4763-929e-641f7214229c
04065722-426d-4928-b547-cabbbb699e6f,Standard Fix circuit breaker in the bathroom,"Diagnose and repair faulty breaker. Location: bathroom, Quantity: 3, Type: standard.",81.22,in progress,77d0ffed-5fb1-4763-929e-641f7214229c
8f154b6e-d141-434e-9cf0-cbcc6c0790a8,Scheduled Fix circuit breaker in the garage,"Diagnose and repair faulty breaker. Location: garage, Quantity: 1, Type: scheduled.",163.94,completed,c9817688-70bd-4e3e-bd38-89c5f8556c03
3c9be081-b055-4c6d-ad2d-3955128fd301,Emergency Fix circuit breaker in the garage,"Diagnose and repair faulty breaker. Location: garage, Quantity: 5, Type: emergency.",225.09,completed,c9817688-70bd-4e3e-bd38-89c5f8556c03
e0ea7c99-eb7c-4b02-a729-94e35168e1cf,Basic Lighting setup in the rooftop,"Install new ceiling lights. Location: rooftop, Quantity: 5, Type: basic.",152.4,completed,c9817688-70bd-4e3e-bd38-89c5f8556c03
ecbd0d2d-6625-4fe3-8c6a-228d2fc548ae,Deep Weeding in the bedroom,"Remove all weeds from flower beds. Location: bedroom, Quantity: 1, Type: deep.",72.98,in progress,224c1f2f-dbad-4fb1-a86e-842c231df309
d1be3d58-a7c6-4181-a99c-28c2346499ff,Deep Weeding in the bathroom,"Remove all weeds from flower beds. Location: bathroom, Quantity: 1, Type: deep.",164.55,in progress,224c1f2f-dbad-4fb1-a86e-842c231df309
5be5d1a1-5473-49e3-8c4f-7cf05a4eb699,Deep Lawn mowing in the balcony,"Mow the entire front and backyard. Location: balcony, Quantity: 2, Type: deep.",207.25,completed,224c1f2f-dbad-4fb1-a86e-842c231df309
7d0a8038-a3c6-4f89-9b1d-211dad6dfabc,Full Weeding in the living room,"Remove all weeds from flower beds. Location: living room, Quantity: 3, Type: full.",227.22,in progress,aecdd871-9b0c-4d99-8ead-c6ce0486fcee
e2715ff5-0a75-4d93-8e96-f4589e84d6d9,Full Lawn mowing in the bedroom,"Mow the entire front and backyard. Location: bedroom, Quantity: 1, Type: full.",121.42,completed,aecdd871-9b0c-4d99-8ead-c6ce0486fcee
5e448061-512f-4c63-9cf2-0446279c40b4,Full Lawn mowing in the backyard,"Mow the entire front and backyard. Location: backyard, Quantity: several, Type: full.",136.75,in progress,aecdd871-9b0c-4d99-8ead-c6ce0486fcee
9fd714b6-1ee3-4e98-abb9-4bccf3be6f12,Basic Install power socket in the bedroom,"Install and test a new wall socket. Location: bedroom, Quantity: several, Type: basic.",61.26,in progress,095e5a20-6efc-49d6-ba06-b2711d9e943a
99a7b761-d420-413c-8612-1bdfd4e50a3e,Full Lighting setup in the bathroom,"Install new ceiling lights. Location: bathroom, Quantity: 1, Type: full.",41.24,completed,095e5a20-6efc-49d6-ba06-b2711d9e943a
cd931210-7d0f-4bf6-9652-67f7676d0907,Urgent Lighting setup in the living room,"Install new ceiling lights. Location: living room, Quantity: 5, Type: urgent.",68.67,in progress,ee274188-8d03-4d7e-9087-aeadf3d96765
c1a0bf48-a6ea-4bc7-9c24-782738768f37,Basic Install power socket in the bathroom,"Install and test a new wall socket. Location: bathroom, Quantity: multiple, Type: basic.",172.59,in progress,ee274188-8d03-4d7e-9087-aeadf3d96765
24046d11-0a8c-4802-8e8b-76b19d2584be,Full Fix circuit breaker in the bathroom,"Diagnose and repair faulty breaker. Location: bathroom, Quantity: 4, Type: full.",193.98,completed,ee274188-8d03-4d7e-9087-aeadf3d96765
61f1a6dd-ea78-47a4-9e2b-fece69cf6ea8,Scheduled Window cleaning in the living room,"Clean all windows inside and out. Location: living room, Quantity: multiple, Type: scheduled.",219.77,in progress,be0a69bb-99e6-4f5e-9c1c-571a6f7606e6
00ca0294-ae04-4e6a-9d7a-3fc101d12fac,Emergency Clean bathroom in the balcony,"Disinfect and clean all bathroom surfaces. Location: balcony, Quantity: several, Type: emergency.",170.35,completed,be0a69bb-99e6-4f5e-9c1c-571a6f7606e6
1ae575f8-0956-4264-ba38-7b51e395ef70,Advanced Clean bathroom in the bedroom,"Disinfect and clean all bathroom surfaces. Location: bedroom, Quantity: 3, Type: advanced.",242.07,completed,be0a69bb-99e6-4f5e-9c1c-571a6f7606e6
18cde90b-9bfb-4a43-b04c-b160f89c5be4,Emergency Install shelves in the living room,"Install two wooden wall shelves. Location: living room, Quantity: multiple, Type: emergency.",226.5,completed,ca9d7b86-fd25-4c30-8073-20be3ec975fd
5120f737-fbbc-4a2c-9570-a14439da5b29,Full Assemble cabinet in the bathroom,"Assemble and mount wooden cabinet. Location: bathroom, Quantity: multiple, Type: full.",136.69,in progress,ca9d7b86-fd25-4c30-8073-20be3ec975fd
ac6f14e7-7850-4f6b-896f-7c063f76f172,Scheduled Trim hedges in the bedroom,"Trim and shape all garden hedges. Location: bedroom, Quantity: 1, Type: scheduled.",193.87,in progress,f40d5293-1c84-4567-aaf8-e87dfc302905
31c67b3c-e334-4205-b180-ba49428f18a5,Full Trim hedges in the balcony,"Trim and shape all garden hedges. Location: balcony, Quantity: 3, Type: full.",55.06,in progress,f40d5293-1c84-4567-aaf8-e87dfc302905
8ced4b86-41ea-4b98-ad46-8d3697735dfc,Emergency Lawn mowing in the backyard,"Mow the entire front and backyard. Location: backyard, Quantity: 3, Type: emergency.",106.23,completed,f40d5293-1c84-4567-aaf8-e87dfc302905
5a4bd8ab-9a38-476d-ab59-a0420d946de0,Emergency Window cleaning in the garage,"Clean all windows inside and out. Location: garage, Quantity: 3, Type: emergency.",117.86,in progress,9e7e6a2a-389d-4c0d-ad3f-344f37210c28
a63aaf77-4c36-4669-addd-80be065fc33e,Scheduled Vacuum carpets in the living room,"Vacuum all carpeted areas. Location: living room, Quantity: 2, Type: scheduled.",176.65,in progress,9e7e6a2a-389d-4c0d-ad3f-344f37210c28
f9a232c2-02ae-4a19-bb78-f32eb977fa53,Basic Install shower in the garage,"Install and test new shower system. Location: garage, Quantity: 1, Type: basic.",117.47,in progress,086606f8-0006-426e-956a-cdb97de9ed38
a17a625f-dca1-4742-9a2f-a0be5e2d268c,Basic Fix leaking sink in the bedroom,"Identify and repair kitchen sink leak. Location: bedroom, Quantity: multiple, Type: basic.",112.01,in progress,086606f8-0006-426e-956a-cdb97de9ed38
a56211a2-ee2c-43f2-8775-c9ac7c431041,Deep Install shelves in the garage,"Install two wooden wall shelves. Location: garage, Quantity: 2, Type: deep.",77.35,in progress,0ee30e8d-eeeb-4bfa-b011-5ce4ddc754a8
c7dacd03-67c5-421e-b780-5c8a1fd5ce4c,Full Fix door frame in the balcony,"Repair broken door frame. Location: balcony, Quantity: 4, Type: full.",113.98,completed,0ee30e8d-eeeb-4bfa-b011-5ce4ddc754a8
79b5812f-8790-414d-bab1-ae053d7e9dd8,Standard Install shelves in the living room,"Install two wooden wall shelves. Location: living room, Quantity: multiple, Type: standard.",194.56,completed,0ee30e8d-eeeb-4bfa-b011-5ce4ddc754a8
c7e647ed-d93e-410b-8cbe-f97f972b4304,Advanced Trim hedges in the bathroom,"Trim and shape all garden hedges. Location: bathroom, Quantity: 3, Type: advanced.",165.11,completed,1ebc6386-da7a-4715-976c-168d72d1dea4
82513012-6361-4ebf-a1b2-1fae994ff7c1,Deep Trim hedges in the backyard,"Trim and shape all garden hedges. Location: backyard, Quantity: several, Type: deep.",67.77,completed,1ebc6386-da7a-4715-976c-168d72d1dea4
3b1d192c-e601-4c4e-9894-f6deced6d1a6,Deep Fix door frame in the rooftop,"Repair broken door frame. Location: rooftop, Quantity: 5, Type: deep.",68.93,in progress,62a6a622-2bdd-4de6-a45a-cf9d6ad60fad
6206c197-6144-475e-970d-daea004b15ee,Scheduled Fix door frame in the balcony,"Repair broken door frame. Location: balcony, Quantity: multiple, Type: scheduled.",201.79,completed,62a6a622-2bdd-4de6-a45a-cf9d6ad60fad
6a02c857-95ac-4b2a-b2a0-7407098b3c9e,Standard Weeding in the rooftop,"Remove all weeds from flower beds. Location: rooftop, Quantity: multiple, Type: standard.",164.02,completed,9d196d29-0aa3-46af-a56a-74f30eaee7ad
5cc940c6-b3de-4e53-b16f-0e8a01eb4bf5,Basic Trim hedges in the kitchen,"Trim and shape all garden hedges. Location: kitchen, Quantity: 2, Type: basic.",204.3,completed,9d196d29-0aa3-46af-a56a-74f30eaee7ad
b84b707a-4095-4798-81c5-70e503b2bc0f,Deep Lawn mowing in the bathroom,"Mow the entire front and backyard. Location: bathroom, Quantity: 4, Type: deep.",118.9,in progress,8bf85682-f7b8-4809-8663-05a8b98530e4
94e4b5b0-bbf2-461a-932d-c93e1964de89,Emergency Lawn mowing in the bathroom,"Mow the entire front and backyard. Location: bathroom, Quantity: 5, Type: emergency.",244.46,completed,8bf85682-f7b8-4809-8663-05a8b98530e4
836b8222-c169-4273-8c5a-b398f3d1bf83,Emergency Lawn mowing in the living room,"Mow the entire front and backyard. Location: living room, Quantity: 5, Type: emergency.",155.69,in progress,8bf85682-f7b8-4809-8663-05a8b98530e4
dfa57112-1f1c-47de-8599-4f4b14c2578c,Deep Install shelves in the bathroom,"Install two wooden wall shelves. Location: bathroom, Quantity: multiple, Type: deep.",117.53,completed,e154c852-4b5f-4cd8-9749-14ed17a9e03e
7ccaa7f0-9706-4987-9709-ecf10b63fcfa,Basic Install shelves in the living room,"Install two wooden wall shelves. Location: living room, Quantity: 2, Type: basic.",53.37,completed,e154c852-4b5f-4cd8-9749-14ed17a9e03e
5c6d5d35-5cf8-4ca3-bab5-ff3ba623c091,Urgent Install shelves in the rooftop,"Install two wooden wall shelves. Location: rooftop, Quantity: 2, Type: urgent.",197.6,in progress,e154c852-4b5f-4cd8-9749-14ed17a9e03e
ec63e59a-c918-4c97-993f-e6c622b4c760,Scheduled Lighting setup in the garage,"Install new ceiling lights. Location: garage, Quantity: 2, Type: scheduled.",139.49,completed,195f7e94-b944-4b60-8f01-ab1eb8bcc486
f4d57baa-b6d4-45ca-bb94-4ae2d1927abf,Emergency Lighting setup in the garage,"Install new ceiling lights. Location: garage, Quantity: 1, Type: emergency.",68.82,completed,195f7e94-b944-4b60-8f01-ab1eb8bcc486
dbd860c2-67bd-4656-b484-014bfa10531a,Standard Lawn mowing in the garage,"Mow the entire front and backyard. Location: garage, Quantity: 2, Type: standard.",156.86,in progress,0f53b995-2733-4b74-8d4c-bdfbdf4cbff0
b44c29f9-9333-4204-b21b-b211a9bce165,Scheduled Lawn mowing in the balcony,"Mow the entire front and backyard. Location: balcony, Quantity: 5, Type: scheduled.",55.53,in progress,0f53b995-2733-4b74-8d4c-bdfbdf4cbff0
4c46b314-4486-41f2-99b0-cf7aaee1331f,Deep Weeding in the balcony,"Remove all weeds from flower beds. Location: balcony, Quantity: 4, Type: deep.",205.97,in progress,0f53b995-2733-4b74-8d4c-bdfbdf4cbff0
18644305-e07d-4b65-baa0-bfe02881917d,Full Vacuum carpets in the bedroom,"Vacuum all carpeted areas. Location: bedroom, Quantity: 2, Type: full.",145.21,completed,c10b4cbc-1d05-4419-a76f-2a3140377f4c
6cfd33a2-55df-4f1f-b33d-983f5d67e8b5,Urgent Vacuum carpets in the balcony,"Vacuum all carpeted areas. Location: balcony, Quantity: 2, Type: urgent.",241.86,completed,c10b4cbc-1d05-4419-a76f-2a3140377f4c
ecadf32f-3510-47ae-bc57-6649773099fe,Scheduled Clean bathroom in the rooftop,"Disinfect and clean all bathroom surfaces. Location: rooftop, Quantity: multiple, Type: scheduled.",121.26,completed,61e4fa06-f980-497b-8a15-b06a0830fd74
271c0a3d-63d4-4196-b90b-4067c6b397e1,Scheduled Clean bathroom in the balcony,"Disinfect and clean all bathroom surfaces. Location: balcony, Quantity: 1, Type: scheduled.",120.21,completed,61e4fa06-f980-497b-8a15-b06a0830fd74
c27a3ef8-0d9f-46c0-b2e4-ff9dba0d3762,Advanced Vacuum carpets in the balcony,"Vacuum all carpeted areas. Location: balcony, Quantity: multiple, Type: advanced.",42.76,in progress,61e4fa06-f980-497b-8a15-b06a0830fd74
9fa1b661-8205-45d7-a0d0-e582d71ff4ed,Standard Vacuum carpets in the living room,"Vacuum all carpeted areas. Location: living room, Quantity: 2, Type: standard.",72.34,in progress,37822a53-dd51-4883-9ebf-39c9a0a97ed1
c22dd91a-f6b7-4d2f-84dc-1f2cf005a41d,Scheduled Clean bathroom in the rooftop,"Disinfect and clean all bathroom surfaces. Location: rooftop, Quantity: 1, Type: scheduled.",89.08,in progress,37822a53-dd51-4883-9ebf-39c9a0a97ed1
24287c5a-8243-4747-8a91-a52cf0f063aa,Scheduled Clean bathroom in the bathroom,"Disinfect and clean all bathroom surfaces. Location: bathroom, Quantity: multiple, Type: scheduled.",158.28,completed,37822a53-dd51-4883-9ebf-39c9a0a97ed1
0b3d0467-1f7c-4866-bb61-2541c2ce7201,Deep Fix door frame in the bedroom,"Repair broken door frame. Location: bedroom, Quantity: several, Type: deep.",242.42,in progress,d73f68cc-17bc-478d-85da-55ec03b88b36
